SQ03,SQ04,SQ0502,SQ06,DQ02,DQ04,DQ08,DQ0801,Q010101,Q01010201,Q01010203,Q0119,Q01190100,Q0117,Q0120,Q012001,NHQ2,THQ01,THQ02,THQ03,THQ04,THQ05,THQ06,THQ07,THQ08,THQ09,THQ10,THQ11,THQ12,THQ13
2,2,32,11,1,1,7,7,1,2023,10,1, ,2200,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,69,6,97,1,6,6,1,2024,3,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,49,11,2,5,9,6,1,2024,5,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,61,9,97,6,6,2,1,2023,9,1, ,1000, ,5,900,0,0,0,0,0,200,0,200,0,100,200,100,100
98,1,39,1,2,4,8,4,1,2023,10,4,1,1600,1,6,400,100,0,0,0,300,0,0,0,0,0,0,0,0
98,1,33,8,2,4,7,4,1,2024,1,1, ,2500,1, ,200,0,0,0,0,0,100,100,0,0,0,0,0,0
98,1,36,8, , , , ,1,2023,9,2, ,3500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,1,97,1,11,11,1,2023,9,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,68,1,2,7,5,4,1,2023,9,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,1,2,5,9,8,1,2023,10,1, ,3500,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,59,9,2,6,7,2,1,2023,7,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,62,8,2,6,4,4,1,2024,6,4,1,1600,3,6,1500,400,0,200,200,100,0,300,100,0,0,100,100,0
2,1,42,8,2,5,8,5,1,2024,4,4,1,1600,3,6,400,0,100,100,0,0,0,200,0,0,0,0,0,0
1,1,47,7,2,4,3,3,1,2024,1,1, ,4300,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,38,15,2,5,6,1,1,2023,8,4,1,1600,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,38,1,2,4,99,99,1,2023,11,3, ,2200,3, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
5,1,41,15,1,1,3,3,1,2023,8,1, ,1600,1, ,400,0,0,100,100,0,0,200,0,0,0,0,0,0
4,1,59,15,2,6,11,7,1,2023,9,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,63,8,2,6,99,99,1,2024,1,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,39,8,2,4,6,4,1,2023,12,3, ,2200,1,9,100,0,0,0,0,0,0,0,0,0,100,0,0,0
98,2,40,8,2,2,6,2,1,2024,5,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,45,4,2,5,5,98,1,2024,3,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,49,7,2,5,5,3,1,2023,9,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,9,2,5,6,3,1,2024,1,1, ,1600,3, ,200,0,0,0,0,0,0,200,0,0,0,0,0,0
98,1,47,8,2,5,6,6,1,2024,4,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,27,11,1,1,8,8,1,2024,5,1, ,1600,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,69,8,2,6,4,2,1,2024,6,4,1,1600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,17,2,6,10,6,1,2024,4,1, ,3500,3, ,300,0,0,0,0,0,0,300,0,0,0,0,0,0
98,2,36,9,2,2,5,3,1,2023,12,1, ,1000,1, ,700,400,0,0,0,200,0,0,0,0,0,0,0,100
98,1,50,1,2,5,11,8,1,2024,6,4,1,2000, , ,300,0,0,0,0,0,0,200,0,0,100,0,0,0
98,1,45,1, , , , ,1,2023,12,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,12,2,5,5,3,1,2023,9,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,65,6,2,7,11,5,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,53,1,2,5,2,2,1,2024,1,2, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,38,4,2,4,10,4,1,2023,10,1, ,3800,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,43,12,2,5,5,1,1,2023,8,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,8,1,1,4,4,1,2023,12,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,44,3,2,4,9,6,1,2024,3,3, ,2200,2, ,1100,0,0,500,300,0,100,0,0,0,0,200,0,0
2,1,47,15,2,6,3,3,1,2023,7,3, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,31,1,1,1,3,3,1,2024,1,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,8,2,5,10,10,1,2024,4,1, ,2000,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,2,56,1,2,6,99,99,1,2024,2,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,31,6,1,7,5,3,1,2024,6,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,54,10,2,6,4,2,1,2024,4,1, ,1600,3, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
4,1,40,2,2,4,9,8,1,2024,6,1, ,3000,3, ,100,0,0,0,0,0,0,0,0,100,0,0,0,0
98,1,47,1,2,5,4,4,1,2024,4,1, ,3800,1,7,1100,200,100,300,0,0,0,300,0,0,100,0,0,100
5,2,31,8,1,1,10,10,1,2023,10,1, ,1500,1, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
5,2,33,8,1,6,7,5,1,2023,10,1, ,1300,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,2,55,2,2,6,11,6,1,2024,6,1, ,2500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,42,2,2,3,7,3,1,2024,6,4,1,1600,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,69,11,2,7,13,2,1,2024,1,5, , , , ,400,0,0,0,100,100,100,100,0,0,0,0,0,0
98,1,64,13,2,6,2,2,1,2024,6,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,34,2,2,2,6,3,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,53,5,2,5,3,3,1,2023,12,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,4,97,6,7,3,1,2024,4,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,45,12,2,5,8,3,1,2024,5,1, ,3000,3,5,200,0,0,0,0,0,0,0,0,0,0,200,0,0
2,1,36,12,2,4,6,5,1,2024,3,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,40,8,2,5,11,8,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,60,1,2,3,5,2,1,2023,10,1, ,2500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,59,8,2,6,10,5,1,2024,1,5, , , , ,200,0,0,100,0,100,0,0,0,0,0,0,0,0
98,2,49,8,2,5,5,2,1,2023,9,1, ,3200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,54,8,2,5,8,8,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,38,8,97,1,3,3,1,2024,4,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,42,8,2,5,7,3,1,2024,5,4,1,1600,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,45,8,2,5,8,3,1,2024,3,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,46,8,2,5,8,4,1,2023,10,1, ,3600,3, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,2,56,14,2,6,9,5,1,2023,11,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,2,2,5,4,3,1,2024,2,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,54,8,2,6,11,11,1,2023,12,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,2,1,1,3,3,1,2023,8,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,69,14,2,6,3,3,1,2024,3,1, ,1600,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,60,1,2,6,5,3,1,2023,12,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,14,2,6,8,6,1,2024,4,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,45,4,2,5,7,3,1,2024,6,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,20,8,1,6,4,1,1,2023,8,4,1,1600,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,8,2,3,5,3,1,2023,11,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,5,2,6,7,5,1,2023,12,1, ,2500,3,5,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,2,54,15,2,6,9,3,1,2023,10,1, ,3800,1, ,100,0,0,0,0,0,0,0,0,0,100,0,0,0
4,2,27,6,1,1,2,2,1,2023,11,1, ,1600,3, ,200,0,100,0,0,100,0,0,0,0,0,0,0,0
98,1,32,8,1,1,4,4,1,2023,7,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,27,2,1,6,99,4,1,2024,1,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,6,2,4,4,4,1,2023,9,3, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,2,2,5,5,3,1,2023,11,2, ,1000, ,5,300,0,0,0,200,0,0,0,0,0,0,100,0,0
98,2,47,7,2,6,4,98,1,2024,1,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,15,1,6,3,2,1,2023,8,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,65,15,2,7,11,2,1,2024,6,1, ,2000,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
5,2,33,1,1,6,6,3,1,2024,3,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,54,7,2,7,8,3,1,2024,2,1, ,3000,3,5,400,200,0,0,0,200,0,0,0,0,0,0,0,0
5,1,50,13,2,5,10,5,1,2024,3,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,63,8,2,7,7,7,1,2023,12,4,1,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,15,2,6,7,1,1,2023,12,2, ,3500,1, ,100,0,0,0,0,0,0,0,0,100,0,0,0,0
98,2,58,8,2,6,5,3,1,2024,3,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,8,1,6,99,3,1,2024,2,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,43,5,2,5,8,99,1,2023,9,1, ,3800,3,8,1600,100,100,200,100,100,300,100,100,200,200,0,0,100
98,1,51,8,2,5,11,6,1,2023,8,4,1,1600,1,6,100,0,0,0,0,0,0,0,0,0,0,0,100,0
4,2,52,1,2,6,10,4,1,2024,3,3, ,3800,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,36,8,1,1,3,3,1,2023,8,1, ,1600, , ,400,0,0,0,0,0,100,0,0,100,100,100,0,0
98,2,33,8,2,2,4,2,1,2024,3,4,1,1600,1,5,200,0,0,0,0,100,100,0,0,0,0,0,0,0
3,1,55,1,2,6,11,11,1,2023,8,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,40,15,2,5,4,99,1,2023,11,1, ,2000,1, ,200,0,0,0,0,0,0,0,0,0,0,200,0,0
98,2,51,14,2,6,6,2,1,2024,5,1, ,1000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,66,12,2,6,2,2,1,2023,9,1, ,1000,1, ,300,0,0,0,0,0,0,100,0,0,200,0,0,0
98,1,57,5,2,6,5,5,1,2023,10,1, ,2000, , ,100,0,0,0,0,0,0,0,0,0,0,0,100,0
1,1,48,8,2,5,12,8,1,2023,7,5, , , , ,300,0,0,0,0,0,200,100,0,0,0,0,0,0
98,1,39,1,2,4,8,6,1,2024,5,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,54,15,2,6,2,2,1,2023,12,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,27,8,1,1,3,3,1,2023,9,1, ,1000, ,5,300,100,100,100,0,0,0,0,0,0,0,0,0,0
3,1,29,1,1,1,4,4,1,2023,12,3, ,2200,2, ,200,0,0,0,0,0,200,0,0,0,0,0,0,0
98,1,38,7, , , , ,1,2023,12,1, ,2500,1,5,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,70,9,2,7,2,2,1,2023,7,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,57,3,97,1,2,2,1,2023,10,1, ,1600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,1,2,5,11,10,1,2024,4,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,37,11,2,2,6,4,1,2023,7,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,50,8,2,6,5,1,1,2024,5,4,1,1600,1, ,1800,100,0,200,0,100,400,600,0,100,100,0,200,0
5,1,50,8,2,5,8,6,1,2024,4,3, ,2000,1, ,300,100,0,0,0,100,100,0,0,0,0,0,0,0
98,1,53,1,2,5,11,9,1,2023,11,1, ,2500,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,2,30,6,1,1,3,3,1,2023,12,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,40,4,1,1,6,6,1,2024,4,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,70,9,2,7,11,5,1,2024,3,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,45,8,2,4,7,4,1,2024,3,4,1,1600,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,32,8,2,4,4,2,1,2024,6,5, , , , ,300,0,100,0,0,100,0,0,100,0,0,0,0,0
2,1,48,1,2,6,4,3,1,2023,12,1, ,2000, , ,1800,200,100,100,100,300,100,300,100,100,100,100,100,100
1,1,38,8,2,4,8,4,1,2024,1,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,64,8,2,6,10,4,1,2024,2,2, ,2000, , ,900,400,0,100,0,0,0,200,0,0,200,0,0,0
5,2,60,1, , , , ,1,2024,1,2, ,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,43,1,1,1,13,13,1,2023,10,5, , , , ,900,100,100,0,0,100,200,200,200,0,0,0,0,0
98,1,38,13,2,4,4,3,1,2024,1,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,51,8,2,5,10,10,1,2023,8,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,36,9,2,4,7,1,1,2024,1,1, ,2000,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,2,36,17,1,1,12,12,1,2024,5,1, ,4000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,62,11,2,6,11,7,1,2024,4,1, ,2500,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
5,2,47,2,2,6,6,3,1,2023,12,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,65,8,2,6,9,6,1,2023,12,1, ,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,39,2,2,4,11,8,1,2024,2,1, ,3000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,58,2,2,6,5,99,1,2024,1,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,55,10,2,6,6,2,1,2023,11,4,1,1600,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
1,2,52,1,1,1,6,6,1,2024,6,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,36,8,1,6,7,3,1,2024,3,1, ,2000, , ,600,0,100,200,0,0,100,200,0,0,0,0,0,0
98,2,51,11,2,6,99,2,1,2023,10,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,40,1,2,4,7,4,1,2023,7,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,48,1,2,5,2,2,1,2023,12,1, ,2000,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,2,68,11,2,7,4,1,1,2024,1,1, ,1600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,52,2,2,6,5,3,1,2024,6,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,43,8,2,4,9,5,1,2024,2,1, ,3600,3, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
4,1,48,8,2,5,4,4,1,2023,9,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,46,10,2,5,5,3,1,2024,5,1, ,3600,3, ,200,0,0,0,0,100,100,0,0,0,0,0,0,0
2,2,26,2,1,1,2,2,1,2023,11,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,23,9,1,6,5,2,1,2023,8,5, , , , ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,45,8,97,5,4,4,1,2024,1,1, ,2500,3, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,2,40,1,2,5,6,3,1,2023,7,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,61,15,2,7,4,4,1,2023,7,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,53,1,2,6,9,7,1,2024,6,1, ,3500,3,7,700,0,100,0,100,100,100,0,100,100,0,100,0,0
4,1,47,2,2,5,10,8,1,2024,4,1, ,3000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,47,8,2,5,10,10,1,2023,8,1, ,3000,3, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
4,1,46,10,2,5,6,3,1,2023,12,1, ,2000,1, ,200,0,0,0,0,0,0,200,0,0,0,0,0,0
1,1,57,1,2,6,12,11,1,2024,2,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,32,8,2,4,5,2,1,2023,12,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,43,11,1,1,4,4,1,2024,3,5, , , , ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,2,50,1,1,1,4,4,1,2024,6,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,40,8,1,6,7,4,1,2023,8,1, ,1600,1, ,300,0,0,0,0,0,0,0,0,200,100,0,0,0
98,1,43,8,2,5,5,5,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,40,5,1,1,6,6,1,2023,9,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,49,1,2,6,9,8,1,2024,4,1, ,2500,1, ,200,100,0,100,0,0,0,0,0,0,0,0,0,0
98,2,36,2,2,4,4,2,1,2023,10,1, ,2500,1,6,200,100,0,0,0,100,0,0,0,0,0,0,0,0
5,1,65,4,2,7,6,6,1,2024,1,4,1,1600,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,8,2,4,10,7,1,2024,2,4,1,1600,1,5,300,0,0,100,0,0,0,100,100,0,0,0,0,0
98,2,49,8, , , , ,1,2023,8,4,1,1600, , ,200,100,0,0,0,100,0,0,0,0,0,0,0,0
98,1,46,8,2,3,9,6,1,2023,11,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,12,1,6,3,3,1,2023,7,1, ,1500,1, ,200,0,0,100,0,0,0,100,0,0,0,0,0,0
98,2,41,8,2,4,4,98,1,2024,2,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,1,2,5,10,7,1,2023,12,1, ,2700,3, ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
4,1,48,1,2,5,10,4,1,2023,8,1, ,3800,3,8,300,0,0,0,0,100,0,0,100,0,0,100,0,0
98,1,66,12,2,6,5,3,1,2024,1,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,60,8,2,6,8,8,1,2024,4,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,54,1,97,1,4,4,1,2023,7,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,44,5,2,4,10,4,1,2024,3,5, , , , ,200,0,0,0,0,0,0,100,0,0,0,100,0,0
5,1,41,8,2,5,5,5,1,2023,10,5, , , , ,200,0,0,0,0,0,0,0,0,100,100,0,0,0
3,1,53,8,2,5,11,6,1,2023,12,1, ,5001,3, ,900,200,0,0,100,0,100,100,0,100,100,200,0,0
4,1,54,10,2,6,6,6,1,2024,4,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,57,8,2,6,8,2,1,2024,3,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,8,1,1,4,4,1,2023,10,1, ,2500,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42,1,1,4,2,2,1,2023,10,3, ,3500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,50,5,2,5,9,6,1,2023,8,5, , , ,5,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,39,8,2,3,10,98,1,2023,7,4,1,2400,3, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,46,15,2,4,7,5,1,2023,10,4,1,1600,1, ,100,0,0,0,0,0,0,0,0,100,0,0,0,0
98,1,48,8,2,5,4,4,1,2024,6,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,4,2,4,5,4,1,2024,4,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,64,6,2,6,7,5,1,2024,5,1, ,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,38,8,1,1,6,6,1,2023,11,4,2,2400,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,49,7,2,5,9,6,1,2024,1,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,36,8,2,4,4,3,1,2023,11,4,1,1600,1, ,900,0,200,0,100,200,0,200,200,0,0,0,0,0
4,1,45,2,2,5,8,5,1,2023,10,4,1,1600,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,34,3, , , , ,1,2023,11,3, ,2000,3, ,800,200,0,100,100,0,0,100,0,0,0,0,300,0
3,1,67,10,2,7,6,4,1,2024,2,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,30,1,1,7,6,6,1,2023,9,4,1,2000, , ,1000,0,100,300,200,200,0,0,0,0,100,100,0,0
98,1,69,6,2,7,5,3,1,2024,4,3, ,2200,1,9,100,0,0,0,0,100,0,0,0,0,0,0,0,0
5,1,56,8,2,5,4,3,1,2023,10,1, ,2000,3, ,100,0,0,0,0,0,0,0,0,0,0,0,0,100
4,1,50,10,2,5,9,6,1,2023,10,4,1,1600,1,5,200,0,0,0,0,0,100,0,0,0,0,100,0,0
2,1,54,2, , , , ,1,2023,7,5, , , ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,67,8,2,6,8,4,1,2023,7,2, ,1500,1, ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,2,46,1,2,5,9,1,1,2024,1,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,41,1,2,4,12,11,1,2023,11,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,34,3,2,4,4,98,1,2023,12,1, ,2000,1,5,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,1,63,1,2,6,11,4,1,2024,3,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,6,2,6,9,5,1,2024,1,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,55,2,2,6,6,4,1,2024,4,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,26,8,1,6,13,10,1,2023,12,1, ,2700,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,65,8,2,6,5,4,1,2024,1,4,1,1600,1, ,200,0,0,100,0,0,100,0,0,0,0,0,0,0
5,1,66,10,2,6,8,8,1,2023,8,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,1,2,5,8,4,1,2024,6,1, ,2500,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,8,2,6,5,1,1,2024,1,5, , , , ,200,0,0,0,0,200,0,0,0,0,0,0,0,0
98,1,62,15,2,6,7,5,1,2024,2,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,8,2,5,6,2,1,2023,9,1, ,2500,3, ,300,0,0,0,0,0,100,200,0,0,0,0,0,0
98,1,57,11,2,5,8,6,1,2023,11,1, ,2500,1, ,400,0,0,0,100,100,0,100,0,0,100,0,0,0
2,2,42,8,2,2,6,2,1,2023,9,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,34,1,2,2,99,99,1,2024,2,5, , , , ,300,0,0,100,0,100,0,0,0,0,100,0,0,0
98,2,51,2,2,5,6,3,1,2023,7,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,5,1,5,7,4,1,2024,6,4,1,1600,1,5,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,56,9,97,6,5,5,1,2024,1,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,56,14,2,5,12,5,1,2024,1,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,56,1,2,6,10,6,1,2023,10,4,1,1600,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
5,1,48,1,2,5,6,5,1,2023,11,1, ,2200,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,52,8,2,5,8,8,1,2023,11,1, ,1300,1, ,1100,100,0,0,0,0,500,0,200,300,0,0,0,0
2,2,45,8,2,5,9,3,1,2024,4,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,3,2,5,10,8,1,2024,3,4,1,2500,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
